t,solar,wind,year
64791,0,0.194,2007
64792,0,0.194,2007
64793,0,0.179,2007
64794,0,0.154,2007
64795,0,0.134,2007
64796,0,0.129,2007
64797,0,0.119,2007
64798,0,0.108,2007
64799,0,0.096,2007
64800,0,0.088,2007
64801,0.001,0.08,2007
64802,0.068,0.057,2007
64803,0.177,0.089,2007
64804,0.286,0.106,2007
64805,0.382,0.128,2007
64806,0.435,0.172,2007
64807,0.462,0.245,2007
64808,0.473,0.338,2007
64809,0.465,0.43,2007
64810,0.441,0.493,2007
64811,0.34,0.518,2007
64812,0.246,0.523,2007
64813,0.077,0.466,2007
64814,0,0.358,2007
64815,0,0.259,2007
64816,0,0.216,2007
64817,0,0.192,2007
64818,0,0.166,2007
64819,0,0.164,2007
64820,0,0.164,2007
64821,0,0.165,2007
64822,0,0.169,2007
64823,0,0.163,2007
64824,0,0.141,2007
64825,0.004,0.121,2007
64826,0.126,0.077,2007
64827,0.249,0.227,2007
64828,0.359,0.305,2007
64829,0.414,0.27,2007
64830,0.457,0.225,2007
64831,0.477,0.215,2007
64832,0.473,0.226,2007
64833,0.464,0.24,2007
64834,0.429,0.299,2007
64835,0.364,0.38,2007
64836,0.24,0.426,2007
64837,0.083,0.382,2007
64838,0,0.414,2007
64839,0,0.44,2007
64840,0,0.418,2007
64841,0,0.396,2007
64842,0,0.358,2007
64843,0,0.345,2007
64844,0,0.318,2007
64845,0,0.285,2007
64846,0,0.232,2007
64847,0,0.195,2007
64848,0,0.214,2007
64849,0.001,0.247,2007
64850,0.059,0.246,2007
64851,0.155,0.482,2007
64852,0.248,0.629,2007
64853,0.323,0.633,2007
64854,0.399,0.65,2007
64855,0.413,0.673,2007
64856,0.404,0.706,2007
64857,0.348,0.738,2007
64858,0.261,0.72,2007
64859,0.164,0.682,2007
64860,0.069,0.563,2007
64861,0.01,0.374,2007
64862,0,0.257,2007
64863,0,0.179,2007
64864,0,0.166,2007
64865,0,0.171,2007
64866,0,0.173,2007
64867,0,0.157,2007
64868,0,0.141,2007
64869,0,0.136,2007
64870,0,0.122,2007
64871,0,0.11,2007
64872,0,0.129,2007
64873,0.003,0.177,2007
64874,0.112,0.128,2007
64875,0.246,0.207,2007
64876,0.331,0.326,2007
64877,0.381,0.416,2007
64878,0.421,0.458,2007
64879,0.441,0.484,2007
64880,0.431,0.531,2007
64881,0.383,0.586,2007
64882,0.305,0.62,2007
64883,0.24,0.632,2007
64884,0.165,0.603,2007
64885,0.067,0.406,2007
64886,0,0.26,2007
64887,0,0.181,2007
64888,0,0.157,2007
64889,0,0.154,2007
64890,0,0.143,2007
64891,0,0.127,2007
64892,0,0.114,2007
64893,0,0.111,2007
64894,0,0.113,2007
64895,0,0.122,2007
64896,0,0.142,2007
64897,0.014,0.149,2007
64898,0.29,0.127,2007
64899,0.463,0.326,2007
64900,0.529,0.429,2007
64901,0.541,0.451,2007
64902,0.537,0.458,2007
64903,0.524,0.481,2007
64904,0.505,0.514,2007
64905,0.474,0.552,2007
64906,0.413,0.587,2007
64907,0.325,0.602,2007
64908,0.211,0.573,2007
64909,0.07,0.425,2007
64910,0,0.347,2007
64911,0,0.297,2007
64912,0,0.231,2007
64913,0,0.226,2007
64914,0,0.215,2007
64915,0,0.191,2007
64916,0,0.164,2007
64917,0,0.128,2007
64918,0,0.086,2007
64919,0,0.062,2007
64920,0,0.058,2007
64921,0.003,0.043,2007
64922,0.111,0.019,2007
64923,0.273,0.097,2007
64924,0.403,0.32,2007
64925,0.467,0.533,2007
64926,0.469,0.606,2007
64927,0.469,0.611,2007
64928,0.474,0.581,2007
64929,0.463,0.552,2007
64930,0.432,0.561,2007
64931,0.355,0.587,2007
64932,0.229,0.594,2007
64933,0.072,0.499,2007
64934,0,0.37,2007
64935,0,0.301,2007
64936,0,0.229,2007
64937,0,0.164,2007
64938,0,0.151,2007
64939,0,0.142,2007
64940,0,0.143,2007
64941,0,0.141,2007
64942,0,0.149,2007
64943,0,0.149,2007
64944,0,0.135,2007
64945,0.013,0.113,2007
64946,0.285,0.107,2007
64947,0.483,0.196,2007
64948,0.546,0.25,2007
64949,0.55,0.274,2007
64950,0.539,0.297,2007
64951,0.526,0.32,2007
64952,0.529,0.356,2007
64953,0.541,0.4,2007
64954,0.545,0.449,2007
64955,0.522,0.515,2007
64956,0.415,0.568,2007
64957,0.152,0.523,2007
64958,0,0.429,2007
64959,0,0.407,2007
64960,0,0.374,2007
64961,0,0.342,2007
64962,0,0.277,2007
64963,0,0.251,2007
64964,0,0.236,2007
64965,0,0.231,2007
64966,0,0.215,2007
64967,0,0.195,2007
64968,0,0.174,2007
64969,0.013,0.161,2007
64970,0.262,0.11,2007
64971,0.443,0.185,2007
64972,0.513,0.169,2007
64973,0.534,0.136,2007
64974,0.53,0.133,2007
64975,0.522,0.157,2007
64976,0.523,0.203,2007
64977,0.529,0.279,2007
64978,0.483,0.39,2007
64979,0.424,0.506,2007
64980,0.319,0.584,2007
64981,0.115,0.549,2007
64982,0,0.416,2007
64983,0,0.354,2007
64984,0,0.304,2007
64985,0,0.276,2007
64986,0,0.254,2007
64987,0,0.261,2007
64988,0,0.265,2007
64989,0,0.261,2007
64990,0,0.242,2007
64991,0,0.24,2007
64992,0,0.23,2007
64993,0.007,0.195,2007
64994,0.148,0.148,2007
64995,0.307,0.29,2007
64996,0.421,0.279,2007
64997,0.466,0.193,2007
64998,0.487,0.12,2007
64999,0.496,0.077,2007
65000,0.505,0.061,2007
65001,0.511,0.059,2007
65002,0.469,0.093,2007
65003,0.39,0.17,2007
65004,0.226,0.281,2007
65005,0.081,0.358,2007
65006,0,0.374,2007
65007,0,0.369,2007
65008,0,0.322,2007
65009,0,0.259,2007
65010,0,0.21,2007
65011,0,0.188,2007
65012,0,0.167,2007
65013,0,0.165,2007
65014,0,0.157,2007
65015,0,0.15,2007
65016,0,0.145,2007
65017,0.004,0.138,2007
65018,0.126,0.115,2007
65019,0.259,0.157,2007
65020,0.344,0.158,2007
65021,0.385,0.122,2007
65022,0.404,0.105,2007
65023,0.406,0.102,2007
65024,0.398,0.108,2007
65025,0.35,0.129,2007
65026,0.278,0.171,2007
65027,0.192,0.228,2007
65028,0.097,0.288,2007
65029,0.023,0.286,2007
65030,0,0.288,2007
65031,0,0.255,2007
65032,0,0.2,2007
65033,0,0.181,2007
65034,0,0.165,2007
65035,0,0.16,2007
65036,0,0.149,2007
65037,0,0.135,2007
65038,0,0.125,2007
65039,0,0.12,2007
65040,0,0.109,2007
65041,0,0.105,2007
65042,0.025,0.087,2007
65043,0.078,0.114,2007
65044,0.14,0.155,2007
65045,0.202,0.137,2007
65046,0.245,0.091,2007
65047,0.268,0.059,2007
65048,0.263,0.036,2007
65049,0.238,0.021,2007
65050,0.198,0.018,2007
65051,0.139,0.023,2007
65052,0.072,0.023,2007
65053,0.016,0.018,2007
65054,0,0.018,2007
65055,0,0.032,2007
65056,0,0.057,2007
65057,0,0.076,2007
65058,0,0.094,2007
65059,0,0.109,2007
65060,0,0.12,2007
65061,0,0.122,2007
65062,0,0.115,2007
65063,0,0.102,2007
65064,0,0.089,2007
65065,0,0.086,2007
65066,0.057,0.061,2007
65067,0.146,0.062,2007
65068,0.214,0.062,2007
65069,0.288,0.032,2007
65070,0.347,0.018,2007
65071,0.386,0.013,2007
65072,0.398,0.021,2007
65073,0.386,0.033,2007
65074,0.337,0.05,2007
65075,0.242,0.066,2007
65076,0.126,0.09,2007
65077,0.03,0.122,2007
65078,0,0.147,2007
65079,0,0.169,2007
65080,0,0.177,2007
65081,0,0.195,2007
65082,0,0.212,2007
65083,0,0.221,2007
65084,0,0.218,2007
65085,0,0.217,2007
65086,0,0.242,2007
65087,0,0.234,2007
65088,0,0.23,2007
65089,0,0.211,2007
65090,0.039,0.156,2007
65091,0.104,0.19,2007
65092,0.172,0.197,2007
65093,0.238,0.188,2007
65094,0.282,0.186,2007
65095,0.304,0.21,2007
65096,0.305,0.241,2007
65097,0.242,0.269,2007
65098,0.175,0.294,2007
65099,0.102,0.29,2007
65100,0.051,0.226,2007
65101,0.01,0.149,2007
65102,0,0.148,2007
65103,0,0.14,2007
65104,0,0.125,2007
65105,0,0.121,2007
65106,0,0.123,2007
65107,0,0.126,2007
65108,0,0.129,2007
65109,0,0.127,2007
65110,0,0.132,2007
65111,0,0.134,2007
65112,0,0.136,2007
65113,0,0.127,2007
65114,0.022,0.091,2007
65115,0.083,0.089,2007
65116,0.165,0.193,2007
65117,0.26,0.293,2007
65118,0.34,0.355,2007
65119,0.372,0.403,2007
65120,0.364,0.454,2007
65121,0.327,0.502,2007
65122,0.278,0.502,2007
65123,0.198,0.454,2007
65124,0.107,0.345,2007
65125,0.024,0.195,2007
65126,0,0.151,2007
65127,0,0.121,2007
65128,0,0.124,2007
65129,0,0.135,2007
65130,0,0.134,2007
65131,0,0.134,2007
65132,0,0.135,2007
65133,0,0.135,2007
65134,0,0.133,2007
65135,0,0.125,2007
65136,0,0.117,2007
65137,0,0.104,2007
65138,0.048,0.066,2007
65139,0.129,0.095,2007
65140,0.206,0.167,2007
65141,0.303,0.244,2007
65142,0.375,0.335,2007
65143,0.415,0.417,2007
65144,0.406,0.505,2007
65145,0.36,0.574,2007
65146,0.283,0.622,2007
65147,0.189,0.645,2007
65148,0.109,0.594,2007
65149,0.029,0.411,2007
65150,0,0.279,2007
65151,0,0.225,2007
65152,0,0.212,2007
65153,0,0.229,2007
65154,0,0.207,2007
65155,0,0.178,2007
65156,0,0.162,2007
65157,0,0.158,2007
65158,0,0.144,2007
65159,0,0.148,2007
65160,0,0.145,2007
65161,0.001,0.137,2007
65162,0.06,0.088,2007
65163,0.139,0.202,2007
65164,0.222,0.355,2007
65165,0.311,0.463,2007
65166,0.361,0.538,2007
65167,0.38,0.596,2007
65168,0.37,0.633,2007
65169,0.35,0.653,2007
65170,0.303,0.66,2007
65171,0.22,0.636,2007
65172,0.121,0.558,2007
65173,0.033,0.39,2007
65174,0,0.298,2007
65175,0,0.232,2007
65176,0,0.212,2007
65177,0,0.208,2007
65178,0,0.217,2007
65179,0,0.271,2007
65180,0,0.299,2007
65181,0,0.272,2007
65182,0,0.234,2007
65183,0,0.22,2007
65184,0,0.203,2007
65185,0.001,0.184,2007
65186,0.074,0.137,2007
65187,0.188,0.296,2007
65188,0.261,0.533,2007
65189,0.328,0.606,2007
65190,0.377,0.615,2007
65191,0.383,0.633,2007
65192,0.356,0.671,2007
65193,0.321,0.713,2007
65194,0.237,0.747,2007
65195,0.17,0.752,2007
65196,0.089,0.712,2007
65197,0.021,0.577,2007
65198,0,0.551,2007
65199,0,0.545,2007
65200,0,0.524,2007
65201,0,0.533,2007
65202,0,0.533,2007
65203,0,0.5,2007
65204,0,0.517,2007
65205,0,0.546,2007
65206,0,0.531,2007
65207,0,0.501,2007
65208,0,0.446,2007
65209,0.001,0.392,2007
65210,0.059,0.259,2007
65211,0.174,0.351,2007
65212,0.279,0.517,2007
65213,0.317,0.573,2007
65214,0.354,0.599,2007
65215,0.389,0.601,2007
65216,0.41,0.606,2007
65217,0.414,0.603,2007
65218,0.362,0.615,2007
65219,0.269,0.612,2007
65220,0.15,0.531,2007
65221,0.043,0.332,2007
65222,0,0.279,2007
65223,0,0.271,2007
65224,0,0.295,2007
65225,0,0.319,2007
65226,0,0.327,2007
65227,0,0.33,2007
65228,0,0.333,2007
65229,0,0.339,2007
65230,0,0.323,2007
65231,0,0.319,2007
65232,0,0.325,2007
65233,0,0.324,2007
65234,0.043,0.301,2007
65235,0.127,0.453,2007
65236,0.234,0.625,2007
65237,0.334,0.653,2007
65238,0.393,0.648,2007
65239,0.424,0.657,2007
65240,0.415,0.662,2007
65241,0.356,0.683,2007
65242,0.265,0.703,2007
65243,0.164,0.694,2007
65244,0.063,0.615,2007
65245,0.01,0.486,2007
65246,0,0.473,2007
65247,0,0.499,2007
65248,0,0.525,2007
65249,0,0.54,2007
65250,0,0.528,2007
65251,0,0.491,2007
65252,0,0.468,2007
65253,0,0.452,2007
65254,0,0.42,2007
65255,0,0.393,2007
65256,0,0.327,2007
65257,0,0.276,2007
65258,0.021,0.232,2007
65259,0.083,0.308,2007
65260,0.161,0.598,2007
65261,0.24,0.745,2007
65262,0.297,0.777,2007
65263,0.324,0.791,2007
65264,0.323,0.79,2007
65265,0.298,0.752,2007
65266,0.238,0.697,2007
65267,0.169,0.657,2007
65268,0.089,0.608,2007
65269,0.021,0.449,2007
65270,0,0.38,2007
65271,0,0.392,2007
65272,0,0.446,2007
65273,0,0.523,2007
65274,0,0.567,2007
65275,0,0.574,2007
65276,0,0.566,2007
65277,0,0.56,2007
65278,0,0.554,2007
65279,0,0.552,2007
65280,0,0.533,2007
65281,0.002,0.434,2007
65282,0.083,0.343,2007
65283,0.226,0.471,2007
65284,0.324,0.536,2007
65285,0.354,0.547,2007
65286,0.366,0.524,2007
65287,0.375,0.487,2007
65288,0.366,0.461,2007
65289,0.314,0.439,2007
65290,0.24,0.417,2007
65291,0.156,0.38,2007
65292,0.08,0.315,2007
65293,0.015,0.228,2007
65294,0,0.225,2007
65295,0,0.27,2007
65296,0,0.318,2007
65297,0,0.331,2007
65298,0,0.333,2007
65299,0,0.337,2007
65300,0,0.317,2007
65301,0,0.244,2007
65302,0,0.224,2007
65303,0,0.269,2007
65304,0,0.345,2007
65305,0,0.406,2007
65306,0.039,0.413,2007
65307,0.118,0.659,2007
65308,0.227,0.803,2007
65309,0.352,0.892,2007
65310,0.427,0.919,2007
65311,0.461,0.919,2007
65312,0.439,0.913,2007
65313,0.389,0.895,2007
65314,0.292,0.855,2007
65315,0.196,0.771,2007
65316,0.1,0.611,2007
65317,0.024,0.473,2007
65318,0,0.447,2007
65319,0,0.428,2007
65320,0,0.312,2007
65321,0,0.252,2007
65322,0,0.225,2007
65323,0,0.214,2007
65324,0,0.207,2007
65325,0,0.198,2007
65326,0,0.171,2007
65327,0,0.15,2007
65328,0,0.148,2007
65329,0.003,0.17,2007
65330,0.07,0.123,2007
65331,0.144,0.173,2007
65332,0.213,0.348,2007
65333,0.28,0.479,2007
65334,0.328,0.537,2007
65335,0.344,0.562,2007
65336,0.335,0.595,2007
65337,0.297,0.587,2007
65338,0.246,0.557,2007
65339,0.173,0.515,2007
65340,0.087,0.447,2007
65341,0.018,0.429,2007
65342,0,0.478,2007
65343,0,0.512,2007
65344,0,0.515,2007
65345,0,0.496,2007
65346,0,0.491,2007
65347,0,0.499,2007
65348,0,0.489,2007
65349,0,0.476,2007
65350,0,0.463,2007
65351,0,0.465,2007
65352,0,0.498,2007
65353,0,0.536,2007
65354,0.034,0.536,2007
65355,0.097,0.629,2007
65356,0.184,0.791,2007
65357,0.293,0.86,2007
65358,0.37,0.876,2007
65359,0.403,0.872,2007
65360,0.389,0.86,2007
65361,0.352,0.852,2007
65362,0.281,0.813,2007
65363,0.173,0.709,2007
65364,0.079,0.479,2007
65365,0.016,0.327,2007
65366,0,0.327,2007
65367,0,0.318,2007
65368,0,0.28,2007
65369,0,0.291,2007
65370,0,0.315,2007
65371,0,0.354,2007
65372,0,0.384,2007
65373,0,0.39,2007
65374,0,0.367,2007
65375,0,0.386,2007
65376,0,0.413,2007
65377,0.001,0.416,2007
65378,0.053,0.322,2007
65379,0.132,0.304,2007
65380,0.224,0.536,2007
65381,0.311,0.688,2007
65382,0.371,0.765,2007
65383,0.383,0.797,2007
65384,0.373,0.798,2007
65385,0.335,0.777,2007
65386,0.276,0.755,2007
65387,0.202,0.684,2007
65388,0.106,0.527,2007
65389,0.023,0.423,2007
65390,0,0.374,2007
65391,0,0.367,2007
65392,0,0.386,2007
65393,0,0.491,2007
65394,0,0.595,2007
65395,0,0.689,2007
65396,0,0.743,2007
65397,0,0.788,2007
65398,0,0.807,2007
65399,0,0.833,2007
65400,0,0.834,2007
65401,0,0.821,2007
65402,0.044,0.8,2007
65403,0.145,0.758,2007
65404,0.253,0.77,2007
65405,0.327,0.828,2007
65406,0.355,0.871,2007
65407,0.365,0.899,2007
65408,0.349,0.911,2007
65409,0.315,0.906,2007
65410,0.272,0.888,2007
65411,0.201,0.855,2007
65412,0.103,0.781,2007
65413,0.021,0.693,2007
65414,0,0.623,2007
65415,0,0.595,2007
65416,0,0.55,2007
65417,0,0.496,2007
65418,0,0.336,2007
65419,0,0.294,2007
65420,0,0.365,2007
65421,0,0.38,2007
65422,0,0.406,2007
65423,0,0.365,2007
65424,0,0.352,2007
65425,0.001,0.317,2007
65426,0.07,0.251,2007
65427,0.185,0.221,2007
65428,0.233,0.473,2007
65429,0.26,0.66,2007
65430,0.289,0.771,2007
65431,0.313,0.824,2007
65432,0.309,0.839,2007
65433,0.275,0.845,2007
65434,0.231,0.838,2007
65435,0.167,0.814,2007
65436,0.087,0.757,2007
65437,0.017,0.73,2007
65438,0,0.721,2007
65439,0,0.676,2007
65440,0,0.688,2007
65441,0,0.736,2007
65442,0,0.788,2007
65443,0,0.852,2007
65444,0,0.912,2007
65445,0,0.945,2007
65446,0,0.942,2007
65447,0,0.928,2007
65448,0,0.909,2007
65449,0,0.886,2007
65450,0.036,0.868,2007
65451,0.109,0.842,2007
65452,0.193,0.844,2007
65453,0.265,0.877,2007
65454,0.32,0.902,2007
65455,0.336,0.904,2007
65456,0.329,0.914,2007
65457,0.278,0.914,2007
65458,0.216,0.899,2007
65459,0.153,0.862,2007
65460,0.085,0.833,2007
65461,0.019,0.794,2007
65462,0,0.766,2007
65463,0,0.743,2007
65464,0,0.73,2007
65465,0,0.747,2007
65466,0,0.771,2007
65467,0,0.796,2007
65468,0,0.803,2007
65469,0,0.829,2007
65470,0,0.854,2007
65471,0,0.89,2007
65472,0,0.878,2007
65473,0.001,0.812,2007
65474,0.062,0.726,2007
65475,0.156,0.66,2007
65476,0.244,0.627,2007
65477,0.319,0.708,2007
65478,0.382,0.781,2007
65479,0.41,0.821,2007
65480,0.404,0.823,2007
65481,0.37,0.788,2007
65482,0.308,0.747,2007
65483,0.223,0.693,2007
65484,0.13,0.641,2007
65485,0.031,0.578,2007
65486,0,0.536,2007
65487,0,0.483,2007
65488,0,0.429,2007
65489,0,0.4,2007
65490,0,0.36,2007
65491,0,0.334,2007
65492,0,0.247,2007
65493,0,0.231,2007
65494,0,0.18,2007
65495,0,0.15,2007
65496,0,0.165,2007
65497,0,0.147,2007
65498,0.057,0.124,2007
65499,0.212,0.136,2007
65500,0.377,0.285,2007
65501,0.422,0.362,2007
65502,0.439,0.4,2007
65503,0.439,0.412,2007
65504,0.432,0.403,2007
65505,0.402,0.431,2007
65506,0.351,0.473,2007
65507,0.25,0.446,2007
65508,0.134,0.323,2007
65509,0.031,0.197,2007
65510,0,0.17,2007
65511,0,0.165,2007
65512,0,0.164,2007
65513,0,0.149,2007
65514,0,0.14,2007
65515,0,0.142,2007
65516,0,0.164,2007
65517,0,0.182,2007
65518,0,0.186,2007
65519,0,0.196,2007
65520,0,0.224,2007
65521,0,0.271,2007
65522,0.049,0.249,2007
65523,0.138,0.174,2007
65524,0.245,0.336,2007
65525,0.344,0.522,2007
65526,0.402,0.634,2007
65527,0.439,0.665,2007
65528,0.437,0.645,2007
65529,0.41,0.597,2007
65530,0.352,0.538,2007
65531,0.245,0.433,2007
65532,0.129,0.276,2007
65533,0.027,0.186,2007
65534,0,0.151,2007
65535,0,0.127,2007
65536,0,0.136,2007
65537,0,0.156,2007
65538,0,0.159,2007
65539,0,0.157,2007
65540,0,0.164,2007
65541,0,0.176,2007
65542,0,0.166,2007
65543,0,0.158,2007
65544,0,0.152,2007
65545,0.001,0.151,2007
65546,0.082,0.106,2007
65547,0.192,0.146,2007
65548,0.287,0.238,2007
65549,0.356,0.265,2007
65550,0.404,0.285,2007
65551,0.406,0.318,2007
65552,0.398,0.38,2007
65553,0.373,0.46,2007
65554,0.305,0.506,2007
65555,0.2,0.503,2007
65556,0.103,0.41,2007
65557,0.021,0.336,2007
65558,0,0.33,2007
65559,0,0.306,2007
65560,0,0.276,2007
65561,0,0.253,2007
65562,0,0.259,2007
65563,0,0.283,2007
65564,0,0.318,2007
65565,0,0.37,2007
65566,0,0.392,2007
65567,0,0.43,2007
65568,0,0.509,2007
65569,0.003,0.503,2007
65570,0.089,0.422,2007
65571,0.181,0.355,2007
65572,0.269,0.455,2007
65573,0.347,0.534,2007
65574,0.396,0.587,2007
65575,0.408,0.609,2007
65576,0.389,0.604,2007
65577,0.35,0.538,2007
65578,0.286,0.447,2007
65579,0.186,0.35,2007
65580,0.089,0.262,2007
65581,0.016,0.254,2007
65582,0,0.257,2007
65583,0,0.369,2007
65584,0,0.417,2007
65585,0,0.374,2007
65586,0,0.253,2007
65587,0,0.227,2007
65588,0,0.252,2007
65589,0,0.295,2007
65590,0,0.319,2007
65591,0,0.314,2007
65592,0,0.31,2007
65593,0.002,0.342,2007
65594,0.093,0.279,2007
65595,0.238,0.468,2007
65596,0.361,0.73,2007
65597,0.43,0.818,2007
65598,0.446,0.857,2007
65599,0.451,0.862,2007
65600,0.436,0.861,2007
65601,0.408,0.849,2007
65602,0.319,0.824,2007
65603,0.214,0.769,2007
65604,0.109,0.674,2007
65605,0.025,0.594,2007
65606,0,0.533,2007
65607,0,0.469,2007
65608,0,0.406,2007
65609,0,0.322,2007
65610,0,0.29,2007
65611,0,0.288,2007
65612,0,0.321,2007
65613,0,0.364,2007
65614,0,0.355,2007
65615,0,0.322,2007
65616,0,0.338,2007
65617,0,0.354,2007
65618,0.041,0.311,2007
65619,0.102,0.336,2007
65620,0.17,0.469,2007
65621,0.236,0.512,2007
65622,0.287,0.523,2007
65623,0.317,0.577,2007
65624,0.313,0.639,2007
65625,0.272,0.684,2007
65626,0.203,0.694,2007
65627,0.132,0.694,2007
65628,0.066,0.594,2007
65629,0.013,0.522,2007
65630,0,0.506,2007
65631,0,0.436,2007
65632,0,0.439,2007
65633,0,0.43,2007
65634,0,0.387,2007
65635,0,0.348,2007
65636,0,0.35,2007
65637,0,0.359,2007
65638,0,0.37,2007
65639,0,0.371,2007
65640,0,0.365,2007
65641,0.006,0.342,2007
65642,0.143,0.222,2007
65643,0.283,0.365,2007
65644,0.389,0.518,2007
65645,0.481,0.584,2007
65646,0.515,0.651,2007
65647,0.506,0.717,2007
65648,0.502,0.798,2007
65649,0.475,0.856,2007
65650,0.377,0.856,2007
65651,0.27,0.807,2007
65652,0.162,0.642,2007
65653,0.043,0.387,2007
65654,0,0.347,2007
65655,0,0.358,2007
65656,0,0.39,2007
65657,0,0.383,2007
65658,0,0.345,2007
65659,0,0.337,2007
65660,0,0.345,2007
65661,0,0.385,2007
65662,0,0.395,2007
65663,0,0.325,2007
65664,0,0.326,2007
65665,0.001,0.318,2007
65666,0.051,0.288,2007
65667,0.141,0.273,2007
65668,0.249,0.451,2007
65669,0.353,0.599,2007
65670,0.44,0.726,2007
65671,0.467,0.793,2007
65672,0.466,0.831,2007
65673,0.43,0.852,2007
65674,0.367,0.846,2007
65675,0.3,0.804,2007
65676,0.194,0.677,2007
65677,0.056,0.439,2007
65678,0,0.377,2007
65679,0,0.33,2007
65680,0,0.254,2007
65681,0,0.206,2007
65682,0,0.193,2007
65683,0,0.206,2007
65684,0,0.272,2007
65685,0,0.358,2007
65686,0,0.367,2007
65687,0,0.366,2007
65688,0,0.378,2007
65689,0,0.355,2007
65690,0.048,0.281,2007
65691,0.124,0.281,2007
65692,0.208,0.449,2007
65693,0.31,0.548,2007
65694,0.393,0.625,2007
65695,0.411,0.664,2007
65696,0.405,0.693,2007
65697,0.386,0.724,2007
65698,0.31,0.707,2007
65699,0.208,0.657,2007
65700,0.112,0.538,2007
65701,0.026,0.436,2007
65702,0,0.432,2007
65703,0,0.333,2007
65704,0,0.233,2007
65705,0,0.21,2007
65706,0,0.175,2007
65707,0,0.189,2007
65708,0,0.228,2007
65709,0,0.271,2007
65710,0,0.28,2007
65711,0,0.282,2007
65712,0,0.373,2007
65713,0.001,0.354,2007
65714,0.074,0.237,2007
65715,0.186,0.367,2007
65716,0.306,0.617,2007
65717,0.4,0.674,2007
65718,0.431,0.688,2007
65719,0.412,0.687,2007
65720,0.384,0.663,2007
65721,0.33,0.655,2007
65722,0.242,0.674,2007
65723,0.153,0.639,2007
65724,0.076,0.544,2007
65725,0.015,0.489,2007
65726,0,0.433,2007
65727,0,0.318,2007
65728,0,0.285,2007
65729,0,0.289,2007
65730,0,0.314,2007
65731,0,0.391,2007
65732,0,0.473,2007
65733,0,0.485,2007
65734,0,0.473,2007
65735,0,0.446,2007
65736,0,0.37,2007
65737,0,0.268,2007
65738,0.049,0.212,2007
65739,0.148,0.241,2007
65740,0.249,0.388,2007
65741,0.318,0.515,2007
65742,0.363,0.615,2007
65743,0.361,0.674,2007
65744,0.337,0.702,2007
65745,0.289,0.715,2007
65746,0.216,0.672,2007
65747,0.135,0.546,2007
65748,0.062,0.403,2007
65749,0.01,0.354,2007
65750,0,0.293,2007
65751,0,0.248,2007
65752,0,0.23,2007
65753,0,0.23,2007
65754,0,0.202,2007
65755,0,0.187,2007
65756,0,0.217,2007
65757,0,0.21,2007
65758,0,0.182,2007
65759,0,0.17,2007
65760,0,0.163,2007
65761,0,0.169,2007
65762,0.041,0.146,2007
65763,0.127,0.239,2007
65764,0.23,0.541,2007
65765,0.313,0.688,2007
65766,0.361,0.751,2007
65767,0.374,0.788,2007
65768,0.372,0.818,2007
65769,0.342,0.82,2007
65770,0.287,0.818,2007
65771,0.207,0.789,2007
